   W          M2-(pi0_p)
 (MeV)       Re        Im
 1916.00    0.29936   0.00000
 1917.00    0.29967   0.00000
 1918.00    0.29999   0.00000
 1919.00    0.30030   0.00000
 1920.00    0.30062   0.00000
 1921.00    0.30093   0.00000
 1922.00    0.30125   0.00000
 1923.00    0.30156   0.00000
 1924.00    0.30188   0.00000
 1925.00    0.30219   0.00000
 1926.00    0.30251   0.00000
 1927.00    0.30282   0.00000
 1928.00    0.30313   0.00000
 1929.00    0.30345   0.00000
 1930.00    0.30376   0.00000
 1931.00    0.30407   0.00000
 1932.00    0.30439   0.00000
 1933.00    0.30470   0.00000
 1934.00    0.30501   0.00000
