   W          E2-(pi+_n)
 (MeV)       Re        Im
 1917.00    2.33973   0.00000
 1918.00    2.33555   0.00000
 1919.00    2.33136   0.00000
 1920.00    2.32718   0.00000
 1921.00    2.32301   0.00000
 1922.00    2.31883   0.00000
 1923.00    2.31466   0.00000
 1924.00    2.31049   0.00000
 1925.00    2.30632   0.00000
 1926.00    2.30216   0.00000
 1927.00    2.29799   0.00000
 1928.00    2.29383   0.00000
 1929.00    2.28967   0.00000
 1930.00    2.28552   0.00000
 1931.00    2.28136   0.00000
 1932.00    2.27721   0.00000
 1933.00    2.27307   0.00000
 1934.00    2.26892   0.00000
 1935.00    2.26478   0.00000
 1936.00    2.26063   0.00000
 1937.00    2.25650   0.00000
 1938.00    2.25236   0.00000
 1939.00    2.24823   0.00000
 1940.00    2.24409   0.00000
